Date,Region,Terrain,Infrastructure_Type,Project_Category,Voltage_Level_kV,Weather_Condition,Route_Length_km,ACSR_Conductor_m,Towers_Steel_Count,Insulators_Count,Power_Transformers_Count,Circuit_Breakers_Count,Concrete_m3
2022-08-29,North,Coastal,Substation,New_Installation,33,Heatwave,0.7154935093768812,1905.0,12.0,266.0,3.0,7.0,334.59
2022-08-29,West,Coastal,Transmission_Line,New_Installation,132,Storm,17.80177736228364,71587.0,52.0,681.0,0.0,0.0,2676.63
2022-08-29,Central,Coastal,Transmission_Line,New_Installation,66,Rainy,57.27525240090836,216882.0,187.0,1755.0,0.0,0.0,5720.71
2022-08-29,South,Urban,Substation,Emergency_Repair,132,Snow,0.13642595937162894,3669.0,17.0,727.0,0.0,7.0,777.04
2022-08-29,South,Urban,Transmission_Line,Maintenance,400,Heatwave,35.78605062076973,12474.0,1.0,887.0,0.0,0.0,962.5
2022-08-29,East,Coastal,Transmission_Line,System_Upgrade,33,Rainy,76.3110251113731,282671.0,213.0,1490.0,0.0,0.0,3683.44
2022-08-29,West,Mountainous,Transmission_Line,System_Upgrade,66,Rainy,91.70757628959657,374144.0,278.0,2844.0,0.0,0.0,6684.54
2022-08-30,North,Coastal,Substation,System_Upgrade,220,Storm,1.2242821729369273,1114.0,11.0,306.0,1.0,8.0,352.65
2022-08-30,West,Rural,Substation,System_Upgrade,132,Snow,0.5134620122548356,3140.0,8.0,572.0,2.0,6.0,872.78
2022-08-31,West,Urban,Substation,Maintenance,33,Storm,0.5180002863568782,402.0,15.0,134.0,0.0,1.0,58.2
2022-08-31,North,Rural,Transmission_Line,Maintenance,132,Storm,62.36780810017775,13068.0,1.0,511.0,0.0,0.0,474.42
2022-09-01,East,Rural,Transmission_Line,New_Installation,132,Rainy,43.64236214967932,187935.0,117.0,2168.0,0.0,0.0,8640.2
2022-09-02,West,Urban,Substation,System_Upgrade,400,Storm,0.43680216767421676,2782.0,19.0,943.0,3.0,8.0,530.63
2022-09-02,South,Mountainous,Transmission_Line,System_Upgrade,132,Clear,79.80271876900345,333741.0,222.0,4013.0,0.0,0.0,13352.75
2022-09-02,North,Coastal,Transmission_Line,System_Upgrade,400,Snow,24.0230884676169,148995.0,73.0,2525.0,0.0,0.0,14891.9
2022-09-02,Central,Rural,Transmission_Line,Maintenance,400,Storm,35.55587929159786,11321.0,1.0,749.0,0.0,0.0,1043.25
2022-09-02,East,Urban,Transmission_Line,Emergency_Repair,400,Storm,10.835796683919904,7269.0,2.0,145.0,0.0,0.0,651.83
2022-09-03,North,Rural,Transmission_Line,New_Installation,33,Heatwave,71.63035074475289,253619.0,235.0,1300.0,0.0,0.0,2586.85
2022-09-03,Central,Coastal,Transmission_Line,New_Installation,132,Snow,31.151403122203984,133278.0,85.0,1186.0,0.0,0.0,5057.52
2022-09-04,Central,Mountainous,Transmission_Line,Emergency_Repair,132,Snow,27.122361423092407,11123.0,1.0,115.0,0.0,0.0,403.67
2022-09-04,West,Mountainous,Substation,Maintenance,400,Storm,0.6763807434422815,101.0,12.0,223.0,0.0,1.0,44.34
2022-09-04,West,Mountainous,Substation,System_Upgrade,132,Clear,1.7608480126481452,1883.0,15.0,453.0,1.0,4.0,158.42
2022-09-04,West,Urban,Substation,New_Installation,132,Heatwave,1.0842352838983784,1217.0,12.0,893.0,3.0,5.0,358.72
2022-09-04,North,Urban,Transmission_Line,System_Upgrade,400,Clear,19.999049337383674,140249.0,60.0,2271.0,0.0,0.0,11992.26
2022-09-04,North,Mountainous,Substation,Maintenance,220,Storm,1.5715136858408896,173.0,8.0,928.0,0.0,1.0,63.42
2022-09-04,East,Coastal,Substation,System_Upgrade,220,Snow,0.49606116669602207,1873.0,5.0,671.0,3.0,8.0,934.26
2022-09-04,West,Coastal,Transmission_Line,System_Upgrade,400,Snow,44.18523407800948,298020.0,133.0,4790.0,0.0,0.0,25624.96
2022-09-04,Central,Urban,Substation,System_Upgrade,33,Clear,1.1793440565709374,1936.0,7.0,462.0,3.0,6.0,861.07
2022-09-04,South,Mountainous,Substation,Maintenance,132,Rainy,1.210441537986449,167.0,20.0,886.0,0.0,1.0,83.7
2022-09-05,East,Coastal,Substation,System_Upgrade,132,Storm,0.2311610213638156,3549.0,13.0,827.0,3.0,5.0,557.87
2022-09-05,North,Coastal,Transmission_Line,New_Installation,220,Snow,84.49642671178906,456329.0,254.0,5080.0,0.0,0.0,26494.56
2022-09-05,East,Coastal,Substation,New_Installation,400,Rainy,1.010918443881938,3942.0,10.0,464.0,3.0,7.0,325.12
2022-09-05,East,Urban,Transmission_Line,Maintenance,33,Snow,98.9797664731998,15290.0,3.0,397.0,0.0,0.0,195.16
2022-09-05,East,Mountainous,Transmission_Line,System_Upgrade,400,Snow,73.15702875502126,535821.0,224.0,9657.0,0.0,0.0,43362.6
2022-09-05,East,Rural,Transmission_Line,Maintenance,220,Rainy,99.29404590697223,26700.0,2.0,1158.0,0.0,0.0,1503.26
2022-09-05,South,Mountainous,Transmission_Line,System_Upgrade,220,Clear,48.08014856618541,229164.0,143.0,2962.0,0.0,0.0,12877.34
2022-09-06,West,Mountainous,Transmission_Line,Emergency_Repair,132,Storm,18.37423368786441,7579.0,2.0,93.0,0.0,0.0,335.94
2022-09-06,Central,Urban,Substation,Maintenance,66,Rainy,1.4818878163563292,49.0,13.0,660.0,0.0,0.0,33.72
2022-09-06,East,Coastal,Substation,System_Upgrade,33,Rainy,1.577744536717921,530.0,16.0,439.0,3.0,7.0,773.03
2022-09-06,East,Coastal,Substation,New_Installation,33,Snow,1.720387008976742,1145.0,12.0,305.0,2.0,8.0,308.26
2022-09-06,East,Urban,Substation,System_Upgrade,66,Rainy,0.6727531486519903,1138.0,5.0,129.0,3.0,4.0,910.95
2022-09-07,West,Urban,Substation,Maintenance,220,Storm,1.0702995698191213,74.0,14.0,374.0,0.0,1.0,81.61
2022-09-07,North,Urban,Substation,Maintenance,400,Clear,1.7292605893847561,320.0,16.0,545.0,0.0,0.0,16.34
2022-09-07,North,Urban,Transmission_Line,Maintenance,33,Clear,87.14994247813041,15919.0,2.0,368.0,0.0,0.0,224.55
2022-09-07,South,Urban,Transmission_Line,New_Installation,66,Clear,7.439965090333386,29074.0,24.0,165.0,0.0,0.0,707.52
2022-09-07,North,Rural,Substation,Maintenance,132,Storm,1.374741889701634,426.0,17.0,121.0,0.0,1.0,38.06
2022-09-07,East,Mountainous,Transmission_Line,New_Installation,132,Snow,62.16029820922427,293365.0,174.0,3236.0,0.0,0.0,13296.48
2022-09-07,East,Mountainous,Substation,Maintenance,220,Storm,0.2583417769862911,441.0,15.0,263.0,0.0,1.0,79.74
2022-09-08,East,Mountainous,Substation,New_Installation,33,Rainy,1.867258551072723,3068.0,16.0,250.0,2.0,9.0,378.33
2022-09-08,South,Coastal,Transmission_Line,Maintenance,400,Heatwave,47.310367915044196,14724.0,1.0,1198.0,0.0,0.0,1183.1
2022-09-08,East,Rural,Substation,Emergency_Repair,33,Heatwave,1.3810896492420701,2514.0,9.0,721.0,0.0,6.0,293.37
2022-09-08,North,Mountainous,Substation,Maintenance,132,Heatwave,1.7773158114559198,97.0,8.0,282.0,0.0,0.0,93.57
2022-09-08,West,Coastal,Transmission_Line,System_Upgrade,33,Clear,17.36150173206908,60150.0,55.0,308.0,0.0,0.0,883.34
2022-09-08,West,Rural,Transmission_Line,Maintenance,132,Storm,86.30509863294974,16982.0,2.0,738.0,0.0,0.0,926.36
2022-09-08,Central,Rural,Transmission_Line,Maintenance,66,Storm,73.8090348244599,13180.0,2.0,439.0,0.0,0.0,382.72
2022-09-08,North,Coastal,Substation,Maintenance,66,Clear,1.6952254117186027,476.0,10.0,677.0,0.0,1.0,68.79
2022-09-09,East,Rural,Transmission_Line,Maintenance,132,Rainy,52.0093919915177,11484.0,1.0,449.0,0.0,0.0,413.87
2022-09-09,West,Coastal,Transmission_Line,Maintenance,400,Heatwave,8.181061086085732,2941.0,0.0,221.0,0.0,0.0,236.96
2022-09-09,North,Mountainous,Transmission_Line,New_Installation,400,Heatwave,68.69900515251004,425583.0,225.0,8337.0,0.0,0.0,38909.28
2022-09-09,West,Coastal,Transmission_Line,System_Upgrade,33,Clear,40.58058069991659,149706.0,125.0,724.0,0.0,0.0,1539.27
2022-09-09,East,Rural,Transmission_Line,Emergency_Repair,132,Heatwave,43.22950426447396,17179.0,1.0,219.0,0.0,0.0,775.14
2022-09-10,West,Mountainous,Substation,Maintenance,220,Snow,0.9383981828621232,127.0,17.0,651.0,0.0,0.0,57.76
2022-09-10,Central,Mountainous,Transmission_Line,Emergency_Repair,400,Storm,51.826415399272676,35011.0,2.0,708.0,0.0,0.0,2847.73
2022-09-10,Central,Urban,Transmission_Line,New_Installation,400,Heatwave,67.883752093764,442377.0,198.0,7546.0,0.0,0.0,40207.68
2022-09-10,West,Urban,Transmission_Line,Maintenance,66,Heatwave,74.04368924392807,13210.0,2.0,462.0,0.0,0.0,311.35
2022-09-10,North,Rural,Transmission_Line,New_Installation,400,Snow,78.8000172043544,500966.0,242.0,8706.0,0.0,0.0,43566.14
2022-09-11,North,Coastal,Transmission_Line,Emergency_Repair,400,Rainy,68.8025881546398,45117.0,2.0,777.0,0.0,0.0,4440.79
2022-09-11,North,Coastal,Transmission_Line,Emergency_Repair,400,Rainy,81.33054489247064,60075.0,0.0,808.0,0.0,0.0,5209.35
2022-09-11,West,Rural,Transmission_Line,System_Upgrade,132,Snow,16.604174749607107,67867.0,46.0,757.0,0.0,0.0,2446.94
2022-09-11,North,Mountainous,Transmission_Line,New_Installation,132,Rainy,84.49767828879476,375522.0,251.0,4015.0,0.0,0.0,13895.09
2022-09-11,East,Rural,Transmission_Line,Maintenance,66,Clear,41.79151328014871,8403.0,1.0,238.0,0.0,0.0,221.54
2022-09-11,Central,Rural,Substation,Emergency_Repair,33,Snow,1.1046756839515626,2425.0,5.0,949.0,0.0,6.0,905.79
2022-09-11,East,Mountainous,Substation,New_Installation,400,Storm,0.9241808609402833,1013.0,8.0,285.0,3.0,6.0,167.32
2022-09-11,North,Coastal,Transmission_Line,Maintenance,33,Storm,50.193134418779515,8576.0,1.0,158.0,0.0,0.0,91.84
2022-09-11,East,Rural,Transmission_Line,New_Installation,132,Storm,32.115630086824964,152159.0,87.0,1157.0,0.0,0.0,5372.32
2022-09-12,North,Coastal,Transmission_Line,New_Installation,400,Heatwave,21.145336525968908,136956.0,64.0,2864.0,0.0,0.0,11446.66
2022-09-12,West,Rural,Transmission_Line,Maintenance,33,Snow,14.96499963911083,2690.0,0.0,47.0,0.0,0.0,33.51
2022-09-13,East,Mountainous,Substation,Maintenance,33,Snow,0.9576577942293281,333.0,10.0,192.0,0.0,1.0,69.64
2022-09-13,West,Mountainous,Substation,New_Installation,220,Rainy,0.33799589344868347,904.0,9.0,1044.0,1.0,5.0,256.79
2022-09-13,West,Urban,Transmission_Line,New_Installation,132,Snow,28.27390489205434,111258.0,84.0,1064.0,0.0,0.0,4570.8
2022-09-13,South,Mountainous,Substation,Maintenance,66,Snow,0.3538701826897137,317.0,13.0,696.0,0.0,0.0,87.02
2022-09-13,North,Urban,Substation,Maintenance,66,Rainy,0.3073303399930507,335.0,13.0,463.0,0.0,1.0,93.85
2022-09-14,Central,Rural,Substation,Maintenance,220,Snow,1.7766761809107274,298.0,12.0,137.0,0.0,1.0,23.02
2022-09-15,North,Coastal,Substation,Maintenance,33,Snow,1.3806493107165,235.0,8.0,463.0,0.0,0.0,29.72
2022-09-15,Central,Mountainous,Transmission_Line,Maintenance,220,Clear,92.7571156275472,24889.0,2.0,1373.0,0.0,0.0,1431.61
2022-09-15,North,Mountainous,Substation,Maintenance,220,Rainy,1.323623100642531,358.0,16.0,947.0,0.0,0.0,28.22
2022-09-15,West,Mountainous,Transmission_Line,Emergency_Repair,132,Clear,85.17534728321549,34288.0,2.0,446.0,0.0,0.0,1773.84
2022-09-15,East,Rural,Substation,Emergency_Repair,400,Heatwave,1.1550673196123158,4639.0,14.0,895.0,0.0,5.0,739.02
2022-09-15,East,Urban,Transmission_Line,New_Installation,33,Rainy,48.94985481414636,154489.0,152.0,903.0,0.0,0.0,2050.69
2022-09-16,South,Rural,Substation,New_Installation,66,Snow,1.1041070619064544,3492.0,16.0,100.0,1.0,6.0,589.79
2022-09-16,Central,Coastal,Transmission_Line,System_Upgrade,66,Snow,35.42142197529362,120851.0,114.0,861.0,0.0,0.0,3493.6
2022-09-16,Central,Rural,Transmission_Line,New_Installation,220,Clear,67.50737714441019,333036.0,188.0,3586.0,0.0,0.0,23170.51
2022-09-16,Central,Coastal,Substation,New_Installation,220,Clear,1.804632313174292,1066.0,7.0,167.0,3.0,2.0,890.43
2022-09-17,West,Mountainous,Transmission_Line,New_Installation,220,Heatwave,79.32357741634007,420661.0,253.0,5616.0,0.0,0.0,19809.23
2022-09-17,Central,Coastal,Transmission_Line,Maintenance,33,Heatwave,48.89000102004211,8273.0,1.0,193.0,0.0,0.0,110.06
2022-09-17,East,Coastal,Transmission_Line,Maintenance,220,Snow,95.62231315356318,23959.0,2.0,1192.0,0.0,0.0,1294.7
2022-09-17,West,Urban,Substation,System_Upgrade,220,Storm,1.9723038788244085,4675.0,11.0,449.0,2.0,6.0,739.62
2022-09-18,North,Coastal,Transmission_Line,System_Upgrade,400,Heatwave,51.84455792436903,367208.0,143.0,5159.0,0.0,0.0,25369.03
2022-09-18,Central,Coastal,Transmission_Line,Maintenance,33,Snow,87.14078492471423,15480.0,2.0,337.0,0.0,0.0,189.53
2022-09-18,Central,Rural,Substation,Maintenance,132,Heatwave,0.10906348673843727,266.0,14.0,330.0,0.0,1.0,59.04
2022-09-18,North,Mountainous,Substation,Maintenance,132,Rainy,0.22664562431867957,448.0,13.0,402.0,0.0,1.0,90.86
2022-09-18,Central,Rural,Transmission_Line,New_Installation,400,Clear,7.126993848233905,48201.0,22.0,746.0,0.0,0.0,4230.86
2022-09-18,North,Rural,Transmission_Line,New_Installation,66,Snow,78.45048474802402,316892.0,229.0,1716.0,0.0,0.0,7985.8
2022-09-19,West,Mountainous,Transmission_Line,New_Installation,132,Heatwave,12.579015587107316,56868.0,35.0,587.0,0.0,0.0,2558.41
2022-09-19,East,Mountainous,Transmission_Line,New_Installation,33,Clear,6.619801876096963,21133.0,18.0,104.0,0.0,0.0,357.17
2022-09-20,North,Coastal,Transmission_Line,Maintenance,66,Storm,19.004783468749658,3343.0,0.0,84.0,0.0,0.0,102.05
2022-09-20,South,Coastal,Substation,Maintenance,220,Heatwave,0.6819601034672329,169.0,10.0,122.0,0.0,1.0,73.91
2022-09-20,North,Urban,Substation,System_Upgrade,33,Snow,0.9829312956051681,2106.0,16.0,110.0,3.0,2.0,379.93
2022-09-21,Central,Rural,Transmission_Line,Maintenance,66,Rainy,11.213312048031126,1982.0,0.0,72.0,0.0,0.0,55.29
2022-09-21,West,Mountainous,Transmission_Line,System_Upgrade,132,Clear,52.40331218733773,225226.0,143.0,1995.0,0.0,0.0,10613.18
2022-09-21,West,Coastal,Substation,Maintenance,220,Clear,0.5713167759847406,448.0,9.0,642.0,0.0,1.0,43.7
2022-09-21,North,Mountainous,Transmission_Line,Maintenance,220,Rainy,31.065292034274115,8558.0,0.0,419.0,0.0,0.0,394.8
2022-09-22,East,Coastal,Transmission_Line,Maintenance,33,Snow,83.08071390654699,13003.0,2.0,336.0,0.0,0.0,198.57
2022-09-22,South,Urban,Transmission_Line,New_Installation,220,Storm,98.75773972497214,476160.0,289.0,6877.0,0.0,0.0,27087.36
2022-09-22,West,Urban,Transmission_Line,New_Installation,66,Rainy,49.06708277985368,197908.0,159.0,1352.0,0.0,0.0,4649.16
2022-09-23,Central,Mountainous,Transmission_Line,System_Upgrade,400,Storm,35.56821603967716,251386.0,101.0,3937.0,0.0,0.0,16575.63
2022-09-23,Central,Urban,Substation,System_Upgrade,132,Snow,1.8697515347031806,4394.0,10.0,180.0,1.0,4.0,362.77
2022-09-24,East,Mountainous,Transmission_Line,New_Installation,33,Heatwave,52.54260241430006,196890.0,152.0,875.0,0.0,0.0,2291.59
2022-09-24,West,Coastal,Transmission_Line,New_Installation,400,Heatwave,74.38358926216853,535088.0,239.0,8090.0,0.0,0.0,34385.46
2022-09-24,North,Rural,Transmission_Line,Maintenance,400,Snow,44.305302941188955,14450.0,1.0,1090.0,0.0,0.0,1324.66
2022-09-24,Central,Urban,Transmission_Line,New_Installation,33,Storm,24.24211487752515,81496.0,79.0,476.0,0.0,0.0,1038.38
2022-09-24,East,Coastal,Transmission_Line,Maintenance,66,Rainy,67.21408569392445,11507.0,2.0,363.0,0.0,0.0,308.58
2022-09-24,West,Rural,Substation,New_Installation,132,Snow,1.3632010341197676,3865.0,15.0,403.0,2.0,5.0,792.01
2022-09-24,West,Rural,Substation,Maintenance,33,Snow,0.9743493151500062,399.0,5.0,200.0,0.0,0.0,49.44
2022-09-24,West,Rural,Transmission_Line,Maintenance,400,Heatwave,30.645215332679456,10276.0,0.0,648.0,0.0,0.0,789.27
2022-09-25,West,Coastal,Substation,Maintenance,400,Rainy,1.6804456349192227,480.0,8.0,370.0,0.0,0.0,92.44
2022-09-25,West,Coastal,Substation,New_Installation,33,Heatwave,0.6231044363325969,4451.0,9.0,828.0,1.0,2.0,923.51
2022-09-25,Central,Mountainous,Transmission_Line,Maintenance,400,Storm,67.60727869534526,23125.0,1.0,1587.0,0.0,0.0,1586.23
2022-09-25,East,Rural,Transmission_Line,System_Upgrade,33,Storm,41.47863426980619,146291.0,112.0,667.0,0.0,0.0,1648.58
2022-09-26,West,Rural,Substation,Maintenance,33,Clear,0.9977132880816858,486.0,10.0,840.0,0.0,1.0,25.42
2022-09-26,South,Rural,Transmission_Line,System_Upgrade,132,Snow,25.083252842544844,102896.0,70.0,1169.0,0.0,0.0,4949.78
2022-09-26,South,Mountainous,Transmission_Line,System_Upgrade,33,Rainy,66.70059482053969,249398.0,208.0,1230.0,0.0,0.0,2892.43
2022-09-26,East,Rural,Transmission_Line,System_Upgrade,400,Rainy,26.45345419382256,184857.0,80.0,2745.0,0.0,0.0,15417.31
2022-09-26,North,Coastal,Transmission_Line,Emergency_Repair,220,Heatwave,51.142834427723294,26370.0,0.0,298.0,0.0,0.0,1604.17
2022-09-27,North,Rural,Transmission_Line,Maintenance,132,Heatwave,36.20364234890864,7171.0,0.0,277.0,0.0,0.0,282.65
2022-09-27,North,Urban,Substation,System_Upgrade,400,Rainy,1.930850892290781,1365.0,17.0,958.0,2.0,7.0,226.51
2022-09-27,South,Coastal,Substation,New_Installation,400,Heatwave,1.9662200821977402,2533.0,20.0,727.0,3.0,7.0,141.0
2022-09-28,North,Mountainous,Transmission_Line,Maintenance,132,Clear,76.58167419711414,16414.0,2.0,637.0,0.0,0.0,793.37
2022-09-28,Central,Rural,Transmission_Line,System_Upgrade,132,Snow,98.47216201120337,433170.0,294.0,4369.0,0.0,0.0,20815.0
2022-09-28,West,Urban,Transmission_Line,Emergency_Repair,400,Clear,15.787311066735118,11574.0,0.0,178.0,0.0,0.0,998.97
2022-09-28,South,Mountainous,Transmission_Line,System_Upgrade,220,Storm,99.27084213127767,469297.0,322.0,5072.0,0.0,0.0,30527.81
2022-09-28,East,Mountainous,Transmission_Line,Emergency_Repair,66,Rainy,14.837812055230195,5673.0,0.0,40.0,0.0,0.0,112.9
2022-09-28,East,Coastal,Transmission_Line,System_Upgrade,400,Clear,44.467918499513324,283960.0,125.0,5438.0,0.0,0.0,23188.86
2022-09-29,West,Mountainous,Substation,Emergency_Repair,132,Clear,0.5540003832934619,894.0,5.0,1032.0,0.0,7.0,702.94
2022-09-29,South,Mountainous,Substation,Emergency_Repair,33,Heatwave,1.9123073304698635,4181.0,7.0,417.0,0.0,7.0,525.99
2022-09-29,North,Mountainous,Transmission_Line,Maintenance,33,Heatwave,65.40004380591844,10756.0,1.0,233.0,0.0,0.0,160.05
2022-09-29,North,Mountainous,Substation,System_Upgrade,132,Heatwave,1.2345423142645393,1022.0,4.0,987.0,3.0,3.0,864.46
2022-09-30,Central,Rural,Substation,System_Upgrade,132,Storm,1.9951331592859207,1485.0,18.0,860.0,2.0,8.0,241.77
2022-09-30,Central,Rural,Transmission_Line,System_Upgrade,66,Clear,63.18047986962162,243771.0,197.0,1808.0,0.0,0.0,4952.33
2022-10-01,North,Rural,Transmission_Line,Maintenance,132,Snow,66.38518868892322,14406.0,2.0,663.0,0.0,0.0,692.77
2022-10-01,East,Rural,Transmission_Line,Maintenance,33,Heatwave,9.253558433192108,1704.0,0.0,36.0,0.0,0.0,22.08
2022-10-01,East,Urban,Substation,New_Installation,220,Storm,1.732196143863721,4069.0,20.0,293.0,1.0,4.0,471.55
2022-10-01,Central,Rural,Substation,System_Upgrade,132,Storm,1.9431699203100354,1606.0,17.0,1043.0,3.0,8.0,916.1
2022-10-01,West,Mountainous,Substation,Maintenance,66,Heatwave,1.9245911859950044,197.0,8.0,863.0,0.0,0.0,80.22
2022-10-02,North,Rural,Transmission_Line,Maintenance,220,Rainy,26.005032906116536,7010.0,0.0,286.0,0.0,0.0,392.62
2022-10-02,Central,Rural,Substation,New_Installation,66,Clear,0.5292391535433023,3942.0,16.0,790.0,2.0,2.0,884.47
2022-10-02,Central,Coastal,Transmission_Line,System_Upgrade,220,Heatwave,39.77447689525193,223526.0,117.0,2222.0,0.0,0.0,13805.03
2022-10-03,North,Mountainous,Transmission_Line,System_Upgrade,132,Snow,34.46995673716886,155835.0,93.0,1307.0,0.0,0.0,7403.81
2022-10-03,North,Rural,Transmission_Line,System_Upgrade,33,Clear,34.03339150276208,105333.0,97.0,624.0,0.0,0.0,1338.14
2022-10-03,East,Rural,Substation,Maintenance,220,Storm,1.2499117625566736,154.0,12.0,179.0,0.0,0.0,67.15
2022-10-03,West,Rural,Transmission_Line,Maintenance,400,Snow,81.53276064951022,25436.0,2.0,1612.0,0.0,0.0,2202.09
2022-10-03,West,Urban,Transmission_Line,Maintenance,66,Clear,93.99297526408701,18679.0,2.0,476.0,0.0,0.0,486.08
2022-10-03,North,Rural,Transmission_Line,New_Installation,220,Snow,11.446745464846574,63457.0,36.0,741.0,0.0,0.0,4055.31
2022-10-03,South,Coastal,Transmission_Line,System_Upgrade,66,Storm,31.407955256490936,124290.0,92.0,891.0,0.0,0.0,2399.08
2022-10-04,Central,Mountainous,Substation,New_Installation,33,Heatwave,0.5845261695416144,3254.0,17.0,173.0,2.0,7.0,670.78
2022-10-04,Central,Mountainous,Transmission_Line,Maintenance,66,Snow,38.95676803951453,6551.0,1.0,202.0,0.0,0.0,158.11
2022-10-04,North,Rural,Substation,Maintenance,66,Heatwave,0.9062350999176848,514.0,11.0,1048.0,0.0,0.0,59.52
2022-10-04,South,Rural,Substation,Maintenance,400,Storm,0.8394257962357411,117.0,16.0,967.0,0.0,1.0,12.28
2022-10-04,East,Rural,Substation,System_Upgrade,66,Storm,1.9090796978242799,1493.0,13.0,155.0,2.0,8.0,425.37
2022-10-04,North,Mountainous,Transmission_Line,New_Installation,220,Snow,46.52726032801665,240447.0,149.0,3082.0,0.0,0.0,14677.98
2022-10-05,North,Mountainous,Transmission_Line,Emergency_Repair,66,Snow,57.4012942530615,20782.0,0.0,163.0,0.0,0.0,478.18
2022-10-05,Central,Urban,Substation,New_Installation,132,Storm,1.5224032329232227,2018.0,8.0,445.0,2.0,3.0,365.01
2022-10-05,North,Coastal,Transmission_Line,New_Installation,66,Snow,73.88305571371954,276902.0,230.0,1637.0,0.0,0.0,6812.81
2022-10-05,North,Urban,Substation,Maintenance,132,Snow,1.2076326767196808,159.0,10.0,510.0,0.0,1.0,19.51
2022-10-05,North,Coastal,Transmission_Line,New_Installation,66,Snow,86.77904223242305,295220.0,268.0,2767.0,0.0,0.0,9367.46
2022-10-05,Central,Urban,Substation,Emergency_Repair,66,Snow,1.285944486987573,4769.0,13.0,518.0,0.0,9.0,178.88
2022-10-05,East,Mountainous,Substation,Maintenance,220,Clear,1.762041810038339,157.0,12.0,808.0,0.0,1.0,49.61
2022-10-05,East,Urban,Transmission_Line,New_Installation,132,Storm,33.762746305337856,146261.0,102.0,1449.0,0.0,0.0,7187.54
2022-10-06,North,Coastal,Substation,New_Installation,132,Storm,0.35084498613533766,1097.0,16.0,907.0,3.0,5.0,1087.1
2022-10-06,Central,Rural,Transmission_Line,Maintenance,400,Rainy,82.85444337218057,29467.0,2.0,2117.0,0.0,0.0,2673.16
2022-10-06,East,Coastal,Substation,System_Upgrade,66,Heatwave,0.8267840251523277,3235.0,10.0,168.0,3.0,3.0,515.7
